id	text
1043	ফজার কথাবার্তায় আমার কাছে আগে থেকে সন্দেহ হতো যে ভুয়া মুক্তিযোদ্ধা আজকে একেবারে পুরোপুরি বিশ্বাস হলো সে ভুয়া
1044	হারামজাদা মিথ্যাবাদী
1045	শুভম মানুষ এখন খায় না একটু দালালি বন্ধ করেন দেশের জন্য কিছু করেন পারলে এস সৃষ্টি করে আরো ঝগড়া বিবাদ বাড়তেছে বাংলাদেশে
1046	দাদা গো দাদা।কি বাশ দেলেন গো দাদা
1047	পিনাকি দাদা এমন মানুষ যাকে ধরে তাঁর ঘুষ্ঠি সোদ্দা বাঁশ দিয়ে দেয়।ধন্যবাদ দাদা এই সত্য উদঘাটন করার জন্য।
1048	ফজা  যে পাগলা এটাই তার প্রমান।
1049	এই বদমাইশ মেয়াদোত্তীর্ণ গাঁজা সেবন করে যুদ্ব করতে গেছিল
1050	পিনাকী সবাইকে বোকা বানিয়ে ইউটিউব এর ব্যবসা ভালোই করতেছে ।
1051	মানুষকে নিয়ে ব্যঙ্গ করা বন্ধ করো, নাম বিকৃতি করে ঢাকা ইসলামী সম্পূর্ণ হারাম, কবিরা গুনা, তোমারে কেমনে হুজুরের ফলো করে আমি সেটাই বুঝিনা? হুজুরদের কি আসলেই কোন আদর্শ আছে? একজন বিধর্মীকে কিভাবে পির বানায়?
1052	দাদা বাংলাদেশের বেকার সমস্যা নিয়ে একটি ভিডিও তৈরি করুন।
1053	তিন ইঞ্চি জিন্দাবাদ 
1054	আগে তুই নিজেকে প্রমাণ কর তুই বাংগালি কিনা
1055	ইনকিলাব জিন্দাবাদ
1056	ফজু সাহেব তাহলে ভুয়া মুক্তিযোদ্ধা
1057	ফজুর চেহারা আর কথার স্টাইল অনেকটাই ওবায়দুল কাদের এর মতো। কাদের এর কপি
1058	তুই  কি সপনে দেখচ্ছে
1059	কি বলুম দুঃখের কথা আমার বাড়ির এক মানসিক বিকারগস্ত  দাদাকেও আওয়ামী লীগ মুক্তিযোদ্ধা বানিয়ে তার ছেলেদের আওয়ামীলীগের  নেতা বানিয়ে দিয়েছে - মুক্তিযোদ্ধা  বাতাও পেত রীতিমতো ওর সহোদর ভাই থেকেই শুনেছি উনি ছোট থেকেই মানসিক বিকারগস্ত হয়েও আজ সে মুক্তিযোদ্ধা বাহ বাংলাদেশ বাহ 
1060	দেশ শেষ করার পরিকল্পনা পিনাকী মালাইয়ুন
1061	আলহামদুলিল্লাহ 
1062	তোরবাবা ছিলো  আসল মুক্তি  যোদ্ধা  কমান্ডার  আর তুই  ছিলি স্বাধীনতার  ঘোষক
1063	ধন্যবাদ দাদা
1064	ফজা যে ভুয়া মুক্তিযোদ্ধা তা আমি আগেও শিওর ছিলাম, এখন আরো প্রমান পাইলাম। ধন্যবাদ পিনাকি দাদা। এরকম কয়েক লাখ ভুয়া মুক্তিযোদ্ধা এখনো আছে, সম্পুর্ন ভাবে মুক্তিযোদ্ধা ভাতা বন্ধ করার দ্বাবি রইল।
1065	তর প্রমাণ তুই পাকিস্তানের বীজ তা ও প্রমাণিত।
1066	ভালো কথা তুই রাজাকার নিজেই তো বীর শ্রেষ্ঠ।
1067	স্বাধীনতার ঘোষকে নিয়ে কিছু বলবেন তার শুরু  এবং শেষ কিভাবে হলো - একটা ভিডিও দেখলাম এক মহিলা তার কবরের কাছে বললো এখানে লাশ নাই এটা কতটা সত্য?
1068	বিগত আওয়ামী ফ্যাসিস্টের দোসররা এভাবেই মুক্তিযুদ্ধের চেতনায় ব্যবসা করেছে।চেতনার ব্যবসার ফলাফল জিরো জিরো জিরো জিরো ফেল ফেল।
1069	দাদা তারেক আম বেচা পাটি রে একটু দিয়েন
1070	পিনাকি ভট্টাচার্য বাংলাদেশের মাত্র একটাই মাস্টারপিস। হাস্য রসাত্মক ভাবে মাশাল্লাহ কত সুন্দর ভাবে ফজা পাগলার ভুয়া মুক্তিযোদ্ধার বাম্বুটা দিলেন। সেলুট দাদাক
1071	এ তো এক ফজা বের হলো বাকি ফজাদের কিভাবে বের করবেন??  কয়েকজন ফজার বাচ্চাদের অত্যাচারে অতিষ্ঠ হয়ে পরেছি,
1072	মজা মারে ফজা ভাই
1073	অসাধারণ হইছে দাদা
1074	সে ত প্রথম পতাকা উত্তোলনের দাবি করে নাই;
1075	ধন্যবাদ দাদা সত্য কথা  প্রচার করার জন্য ্
1076	জোশ।।।
1077	বাংলাদেশের সব ভুল তুই সঠিক।
1078	দাদার কথা গুলো অসাধারণ
1079	ফজা আলু
1080	হাসিনার মত স্বৈরাচারী বারং বার এই জাতিকে শাসন করবে। ২৪শের  চেতনা ২৫শেই শেষ২৪শের আকাঙ্খা আজ নিজ নিজ ব্যাক্তি স্বার্থের কাছে পরাজিত 
1081	ফজলু পাগলা ভুয়া মুক্তিযোদ্ধা এবং রাজাকার ছিলেন তার ফাঁসি চাই
1082	লাগাও পলটি,,, মুক্তি যোদ্ধা রা কি রাজাকার হত পারে না পরবর্তীতে
1083	আওয়ামিলীগ বিএনপি জাতিও পাটি নিষিদ্ধ চাই
1084	চেতনা ব্যাবসা শেষ 
1085	এই লোকটা ভারতীয় র এর দালাল নাকি পাকিস্তানের এজেন্ট এটা পরিস্কার হওয়া খুব কষ্ট সাধ্য ব্যাপার
1086	পাগল একটা
1087	তর মার হেটা তর মারে চুদি
1088	আওয়ামিলীগ বিএনপি জাতিও পাটি নিষিদ্ধ চাই
1089	এর অনেক ইমেজ নষ্ট করেছে এর সাবেক নেতা, বছরে বছরে দল বদলকারী ফজলুর রহমান। তাকে আগে বহিস্কার করা উচিৎ ছিল। সে ছিল দলের ভিতরে এর গুপ্তচর। একজন এর সর্মথক হিসাবে তা মনে করি। সাবেক সভাপতি ছাত্রদল, বানিয়াচং উপজেলা,হবিগঞ্জ (১৯৯৩-১৯৯৭)
1090	দাদা আমরা ৭১ বুঝি না চব্বিশ বুঝি না বুঝি শুধু পিনাকী দাদা আর ইলিয়াস ভাই আপনারা যেটাই বলবেন সেটাই হবে সঠিক আপনারা যদি বলেন এদেশ বাংলাদেশ না পূর্ব পাকিস্তান সেটাও সঠিক সব সময় আপনার সাথে আছি
1091	এই আবালের মুক্তিযোদ্ধা সার্টিফিকেট ভুয়া। এটা একটা আপাদমস্তক টাউট, যে ভাবে মুক্তিযুদ্ধ ফেরী করে যেন এটা ওর বাপ দাদার, আশা করি আজকের ভিডিওর পরে লাফাবে না।
1092	অসাধারণ। ধন্যবাদ।
1093	আগেই  মনে হয়েছিল পাগলা বুয়া
1094	দাদা আপনাকে অসংখ্য ধন্যবাদ
1095	দাদা আপনাকে অসংখ্য ধন্যবাদ।
1096	এটা তাড়াইল হবে।
1097	ফজা ভুয়া ভুয়া ভুয়া
1098	ফজু পাগলা নামডা আজ সার্থক হয়ে গেছে
1099	এই পিনাকী দা  এই ফজা পাগলা নাকি বি এন পির উপদেষ্টা  তার মানে কি এই পাগলের আছরে কি পরো দলকে কি বানিয়ে দেওয়া পরিকল্পনা  ছলছে?যাগগা দাগো ভুত পেরেতের তাবিজ বানাইয়া গলাই জুলায়া রাইখেন নয়লে ফজা পাগলার আছর আপনার উপর পরত-ই পারেগো দাদা  বুচচো???
1100	একটা টোকাই, মেথর, রিকশাওয়ালা ভাইয়েরা ও ওর চেয়ে ভালো কথা বলতে পারে। ও কেমনে এডভোকেট ?? আমার মনে হয় এটাও ভুয়া। দাদা, এটাও বের করেন। ওরে একদম লেং**টা করে দেন।
1101	আমার মনে হয় ৫০ % মুক্তিযোদ্ধাই ভুয়া  ।
1102	পিনকি দাদা জিন্দাবাদ, বি এন পি মুর্দা বাদ, ছাত্র দল ছাত্র লীগ একই চেতনার অধিকারী
1103	মুক্তিযুদ্ধ,মুক্তিযুদ্ধ না।।।।  কেউ মুক্তি যোদ্ধা না।।। একমাত্র ৩ ইঞ্চি পিংকু যুদ্ধ করছে৷৷৷
1104	ব্যাপক ন্যারেটিভ, ভূখন্ড পাওয়ার যুদ্ধ
1105	চেতনা ব্যবসায় লস
1106	ফজা পাগলা আজ ধরা খাইছে।
1107	ফজা পাগলা শুধু নয় মস্ত একটা বাটপারও
1108	ফজা শেষ
1109	সেই
1110	আছি
1111	দাদা ত জয় বাংলা করে দিলেন ফজু পাগলা এখন কি বলবে
1112	ফজা পাগলার বেলুন ফুট্টুস
1113	যারা ভারতের মদদে জয় বাংলা বলা চিটার, বাটপার ব্যবসায়ী মানে শেগ মুজিব মানুষকে ধোকা দিয়ে ত্রাসের রাজত্ব মুজিব শাসন কায়েম করেছে । যেখানে রক্ষীবাহিনী ও কাদেরিয়া বাহিনী দিয়া দেশটাকে অরক্ষিত ও জনজীবন অতিষ্ঠ করে রেখেছিল । যেমনটা ব্রিটিশ মীরজাফরকে মসনদে বসিয়ে বাংলা শাসন করেছিল । আর ভারত তার চেয়েও বেশি করেছে মুজিবকে দিয়া । ভারতের প্রভাব বিস্তার তৎকালীন সময় থেকে । এটা নিয়ে একটা সুন্দর ইপিসোড করবেন
1114	সত্যি কথা বলতে আমার হাসতে হাসতে পেট ব্যাথা হয়ে গেছে আলহামদুলিল্লাহ প্রত্যেক মিথ্যাবাদীকে আল্লাহতালা এভাবেই লাঞ্ছিত করেন।
1115	হাসতে হাসতে পেট বেথা হয়ে গেলো
1116	রাইট, হাসিনার তৈরী ভূয়া মুক্তিযুদ্ধা।  আমার এক আত্তীয়ের কাছে অফার আসছিল ১৫০ টাকা দিয়ে ফরম কিনে মুক্তিযুদ্ধা হওয়া। কিন্তু উনি তা ফিরিয়ে দেন।
1117	ভাই আপনি একটা কঠিন জিনিস
1118	নেগেটিভ মার্ক কোথায়?
1119	ফজু পাগলা ভুয়া ভুয়া ভুয়া মুক্তিযুদ্ধ
1120	কেমনে ভুয়া? সে যুদ্ধ করছে হাজার হাজার মানুষ সাক্ষী আছে। তারা এখনো বেচে আছে। ফজলুর রহমানের কথা ১০০% সঠিক।
1121	করে নাই উনি ভারতীয় রাজাকার
1122	অনেক অনেক শুভকামনা সত্য প্রকাশের জন্য।
1123	আমার এক মামা বীরপ্রতীক।  যোদ্ধাহত বীর মুক্তিযোদ্ধা। কিন্তু মামা ওনার করা একটা যুদ্ধের কথাও বলতে পারে নাই। একজন বীরপ্রতীকেরই যদি এমন হয়,তাহলে অন্যরা কি যুদ্ধ করেছিলো!
1124	সেই বিনোদন
1125	ধন্যবাদ দাদা, ওর মুক্তিযুদ্ধের বীরত্ব ওর পাছায় ঢুকিয়ে দিলেন 
1126	আমি মনে করি,পিনাকি একজন বেশ্যার ছেলে,পিনাকী একজন খানকির ছেলে,পিনাকী একজন জারজ সন্তান,কারন হিসাবে বলব,সে বাংলাদেশের স্বাধীনতা মানেনা,মানতে চায়না!আর অনেক কারন আছে আজকে বললামনা।
1127	ইনকিলাব জিন্দাবাদ
1128	কে ভুয়া মুক্তি যোদ্ধা কে ভুয়া
1129	চিন্তা কইরা সেল মারবেন তাহলে ভালো লাগে
1130	কে কে জয়বাংলা হবার চাচ্ছিন আস।
1131	সিল মারেন তিনটা সিল মারেন
1132	শ্রী/জনাব পিনাকী বাবু  ফরাসীতে বসে আর কত উস্কেনীদিয়ে তখন তুমি কলেজ না রাজসাহী মেডিকেল কলেজ কোন ইয়ারে ছিলে ৷ নাকি প্রাইমারী স্কুলে নাকি হাই স্কুলে পড়েছো ৷ তোমার ৭১ সালে তোমার বয়স কতো ৷ নাকি সঠিক মুক্তিযোদ্ধা তোমার শিক্ষক বাবা মার কাছে সোনা গল্প ৷ পিনাকী বাবু তুমি যদি সত্যিকারের দেশ প্রেমকি হাও তাহলে বাংলার মাটিতে এসে ডঃ ইউনুচ স্যার এর সরকার এর সাথে সহযোগীতা কর ৷ ফরাসীতে বসে শুধুু আবুল তাবুল কথা না বলে দেশের জনগনের জন্য কিছু কর ৷ তুমিও তো নকল ওষুধ তৈয়ার না করলে আজকে দেশ ছাড়তে হতো লা ৷ আগে নিজের হাতের বাগলে কত গন্ধ আছে তা শুকিয়ে দেখেো ৷ এই রাশিয়ানপন্থী ছাত্র ইউনিয়ন মিঃ পিনবাবু ৷ লেলিন ষ্টালিন মাকর্স বাদ বামপন্থী এখন হলো মীর জাফরপন্থী ৷ পিনবাবু বয়সতো ৭০ এর কোঠায় একদিন এইপৃথিবীর প্রত্যেক প্রানীকে মৃত্যুর সাধ গ্রহন করতে হবে ৷ তাই ফরাসীতে প্রবাস জীবন না কাটে কারো পাছায় বাঁশ না দিয়ে দেশের সাধার  মানুষ এর জন্য নতুন কিছু করেন নতুন কিছু ভাবেন ৷ প্রিস প্রিস প্রিস |
1133	বাটপার মুক্তিযোদ্ধা
1134	ফজু পাগলা কতো বরো যে চাপাবাজ।
1135	পিনাকী দা নাম্বার ওয়ান ব্যান্ড
1136	দাদা আমার বাড়ি কিশোরগঞ্জ
1137	নেক্সট....?
1138	দাদা আপনাকে অনেক ধন্যবাদ সত্য কথা বলার জন্য, এবার একটা কনটেন্ট করেন বাংলাদেশে কোন মুক্তিযুদ্ধ হয়নি, পাকিস্তানি সেনাবাহিনী নির্যাতিত হয়েছে।পাকিস্তান সেনাবাহিনী অনেক মারা গিয়েছে ।
1139	দাদা আমার ফ্রান্সে বইসে বাংলা মালের সাপ্লাই পায় কেমনে?
1140	চ্যনেল ৭১ এর কামই এমন,,,,মিথ্যা বলা আর প্রচার করা ওরাই ভালো পারে,,,,হলুদ মিডিয়া,,, ফাজালামি রাজনিতি বাদ দে,,, এখনও,,,,
1141	দাদা আপনার দেনা আমরা কি দিয়ে শোধ দেবো তাই বলি যাঝাকাল্লাহু খাইরান দাদা
1142	চেতনা ব্যবসায়ী রাজনীতি করার দিন শেষ 
1143	ফজা পাগলা 
1144	অশেষ ধন্যবাদ। আপনি না হলে বুজতেই পারতাম না এই সবই ভুয়া বানাট গল্প।
1145	জনগনকে ভুল কেনো বুঝান? ওখানে লেখা আছে তিনি প্রধান সংগঠক।এতে তার দাবি প্রমান হয়।কারন সে বলছে তারা ট্রেনিং দিছে।ওখানে লেখা প্রধান সংগঠক কথাতো মিলে গেলো।আমায় আবার দালাল ট্যাগ দিয়েননা দয়া করে আমি কোনো পলিটিক্স করি না।
1146	আসলে এত ভনিতা না করে বলেদিলেই হয় ৭১ কোন যুদ্ধয় হয় নাই
1147	দাদা ছুলেই গুস্টি উদ্ধার হয়ে যাচ্ছে
1148	এই কথাটা আমিও ভাবতাম যে এখনো আমরা মুক্ত হতে পারি নাই। তাহলে এই যুদ্ধের নাম মুক্তিযুদ্ধ হলো কিভাবে?
1149	পরে শুনতে হবে কাদের সিদ্দিকীও মুক্তিযোদ্ধা না আকাডা পীরের সন্তানরা বলবে মারহাবা মারহাবা 
1150	ধন্যবাদ দাদা আমার করিমগঞ্জ উপজেলা সম্পর্কে সঠিক তথ্য তুলে ধরার জন্য।
1151	এই ফজলুর কথা শুনলেই বুঝা যায়,, যে  বানানো গল্প,  ১৬৯ আর মাত্র তিন জন,, তাও আবার ৩ জনের কোথাও কোনো আহত হয় নাই।
1152	ফজলু পাগলা বুয়া বুয়া যুদ্ধ না করেও সে হয়েছে যোদ্ধা
1153	যারা ৭১ এর চেতনা ব্যবসা করে তাদের অধিকাংশই এই ধরনের ভুয়া
1154	প্রকৃত মুক্তিযোদ্ধা হলো জামায়াতে ইসলামী আর ফজু পাগলা কিভাবে জানতো তার আগমনে সব রাজাকার পালিয়ে যেতো সব ভণ্ডামি
1155	বাংলাদেশের সবচেয়ে গুরুত্বপূর্ণ বিষয় আলোচনা করেন পিনাকি দাদা
1156	চোদাভাই, তোমার কি মালাউট!!! 
1157	ওরে চাপাবাজ ফজা পাগলা
1158	পিনাকি দাদা বেস্ট একে একে সবাই শেষ হা হা হা
1159	ফজা পাগলা সহ বেশিরভাগ মুক্তি যোদ্ধাই ভূয়া ছিল
1160	পিনাকি হারাম জাদা,মালু,,,
